,accuracy,database_address,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
942,ROOFTOP,17 LUZON AVE,"17 Luzon Ave, Providence, RI 02906, USA",ChIJd0JbZdZE5IkRw1sAVk3qImA,"17 LUZON AVE Providence, RI",41.836848,-71.389183,1,02906,OK,street_address
943,ROOFTOP,314 BENEFIT ST,"314 Benefit St, Providence, RI 02903, USA",ChIJs9LK4D1F5IkRbU_1lU7J5Lc,"314 BENEFIT ST Providence, RI",41.823516,-71.40480500000001,1,02903,OK,street_address
944,ROOFTOP,19 ARLINGTON AVE,"19 Arlington Ave, Providence, RI 02906, USA",ChIJKdC3MS9F5IkRAYh1GxZs9P0,"19 ARLINGTON AVE Providence, RI",41.8302934,-71.3922204,1,02906,OK,premise
945,ROOFTOP,9 ALUMNI AVE,"9 Alumni Ave, Providence, RI 02906, USA",ChIJqzYl0SBF5IkRXoGqYl7eLQQ,"9 ALUMNI AVE Providence, RI",41.8348477,-71.40110159999999,1,02906,OK,street_address
946,ROOFTOP,146 WAYLAND AVE,"146 Wayland Ave, Providence, RI 02906, USA",ChIJlctYgS5F5IkR0qY1Ep4VHcE,"146 WAYLAND AVE Providence, RI",41.8280169,-71.38868819999999,1,02906,OK,subpremise
947,ROOFTOP,4 EAST ST,"4 East St, Providence, RI 02906, USA",ChIJ8w-TFjpF5IkRfCkLn7TiYT4,"4 EAST ST Providence, RI",41.8225074,-71.3955477,1,02906,OK,premise
948,GEOMETRIC_CENTER,THAYER ST & WATERMAN ST,"Thayer St, Providence, RI, USA",ChIJUbTvqzxF5IkRkkw19eKUaQA,"THAYER ST & WATERMAN ST Providence, RI",41.8268796,-71.4005135,1,,OK,route
949,ROOFTOP,77 PITMAN ST,"77 Pitman St, Providence, RI 02906, USA",ChIJm-fEFi5F5IkRIs0jmlXBu14,"77 PITMAN ST Providence, RI",41.8263126,-71.3894175,1,02906,OK,premise
950,ROOFTOP,2 THOMAS ST,"2 Thomas St, Providence, RI 02903, USA",ChIJuY36nhdF5IkRzxaMC01vbkY,"2 THOMAS ST Providence, RI",41.8276962,-71.4089213,1,02903,OK,premise
951,ROOFTOP,131 ELTON ST,"131 Elton St, Providence, RI 02906, USA",ChIJIbRzXypF5IkRAiQTvioxES4,"131 ELTON ST Providence, RI",41.8330239,-71.3854758,1,02906,OK,premise
952,ROOFTOP,29 KEENE ST,"29 Keene St, Providence, RI 02906, USA",ChIJP2MEPiJF5IkReAJDS1gCxZc,"29 KEENE ST Providence, RI",41.8318914,-71.40465619999999,1,02906,OK,premise
953,ROOFTOP,27 POWER ST,"27 Power St, Providence, RI 02903, USA",ChIJddLpcz5F5IkRcpPGoaDpenw,"27 POWER ST Providence, RI",41.8227735,-71.40439119999999,1,02903,OK,street_address
954,ROOFTOP,293 GOVENOR ST ,"293 Governor St, Providence, RI 02906, USA",ChIJ6YMyeC9F5IkRE3k1DIPJ824,"293 GOVENOR ST  Providence, RI",41.828686,-71.3936401,1,02906,OK,street_address
955,ROOFTOP,934 NARRAGANSETT BLVD,"934 Narragansett Blvd, Providence, RI 02905, USA",ChIJ-5I6QvBP5IkRHLrZGwdf_y4,"934 NARRAGANSETT BLVD Providence, RI",41.789637,-71.39593099999999,1,02905,OK,street_address
956,ROOFTOP,133 RESERVOIR AVE,"133 Reservoir Ave, Providence, RI 02907, USA",ChIJoeZ8O51P5IkRA039IZx4d1w,"133 RESERVOIR AVE Providence, RI",41.7926132,-71.4278744,1,02907,OK,premise
957,ROOFTOP,367 BENEFIT ST,"367 Benefit St, Providence, RI 02903, USA",ChIJzYS4jj5F5IkRygb6QjaPDSc,"367 BENEFIT ST Providence, RI",41.82205099999999,-71.402787,1,02903,OK,street_address
958,ROOFTOP,240 BUTLER AVE,"240 Butler Ave, Providence, RI 02906, USA",ChIJO8xKBStF5IkRL_53x9PTzGQ,"240 BUTLER AVE Providence, RI",41.8313176,-71.38468250000001,1,02906,OK,premise
959,ROOFTOP,594 WICKENDEN ST,"594 Wickenden St, Providence, RI 02903, USA",ChIJdQS61zZF5IkRNdOi5-sv9tM,"594 WICKENDEN ST Providence, RI",41.8204421,-71.3912208,1,02903,OK,premise
960,ROOFTOP,274 S MAIN ST,"274 S Main St, Providence, RI 02903, USA",ChIJ8_ehaD5F5IkR9eQcOfZlUmE,"274 S MAIN ST Providence, RI",41.822105,-71.40398400000001,1,02903,OK,street_address
961,ROOFTOP,50 EAMES ST,"50 Eames St, Providence, RI 02906, USA",ChIJlxay89lE5IkR2EUH4KYipGo,"50 EAMES ST Providence, RI",41.8404435,-71.39550849999999,1,02906,OK,premise
962,ROOFTOP,143 MEETING ST,"143 Meeting St, Providence, RI 02906, USA",ChIJC1VoxCJF5IkRKpxICZ8eb-Y,"143 MEETING ST Providence, RI",41.8287838,-71.4041756,1,02906,OK,premise
963,ROOFTOP,5 EUCLID AVE,"5 Euclid Ave, Providence, RI 02906, USA",ChIJFShyYCNF5IkRqK0iUQVpgv0,"5 EUCLID AVE Providence, RI",41.8285221,-71.4003754,1,02906,OK,premise
964,ROOFTOP,163 IVY ST,"163 Ivy St, Providence, RI 02906, USA",ChIJqY4ZbttE5IkR6H1-cE1ixdg,"163 IVY ST Providence, RI",41.8445031,-71.3991885,1,02906,OK,premise
965,ROOFTOP,125 PROSPECT ST,"125 Prospect St, Providence, RI 02906, USA",ChIJhWdTBiJF5IkRBYwehMqPvss,"125 PROSPECT ST Providence, RI",41.8325509,-71.4059789,1,02906,OK,premise
966,ROOFTOP,150 BROWN ST,"150 Brown St, Providence, RI 02906, USA",ChIJx9ysSCJF5IkRUlu5bJN3c-E,"150 BROWN ST Providence, RI",41.8311798,-71.4039323,1,02906,OK,street_address
967,ROOFTOP,48 KNOWLES ST,"48 Knowles St, Providence, RI 02906, USA",ChIJTYXsPt5E5IkRH0raLDuceos,"48 KNOWLES ST Providence, RI",41.84104869999999,-71.4049584,1,02906,OK,premise
968,ROOFTOP,110 BENEFIT ST,"110 Benefit St, Providence, RI 02903, USA",ChIJP20iTRhF5IkRJKtS92fxMiQ,"110 BENEFIT ST Providence, RI",41.8303981,-71.4090404,1,02903,OK,premise
969,ROOFTOP,38 JENCKES ST,"38 Jenckes St, Providence, RI 02906, USA",ChIJtwv1rRhF5IkREjjs832yW5s,"38 JENCKES ST Providence, RI",41.832944,-71.40692299999999,1,02906,OK,street_address
970,ROOFTOP,852 HOPE ST,"852 Hope St, Providence, RI 02906, USA",ChIJbVbBAMZE5IkRSU5di2Awqdo,"852 HOPE ST Providence, RI",41.850424,-71.39461419999999,1,02906,OK,premise
971,ROOFTOP,121 PLEASANT ST,"121 Pleasant St, Providence, RI 02906, USA",ChIJ9VVvyN9E5IkRgg9_Tjem1VQ,"121 PLEASANT ST Providence, RI",41.8394923,-71.40484529999999,1,02906,OK,premise
972,GEOMETRIC_CENTER,S  WATER ST & WILLIAMS ST,"601-721 S Water St, Wichita, KS 67213, USA",ChIJTVxWbO_juocRozj0pVXYeiA,"S  WATER ST & WILLIAMS ST Providence, RI",37.6794938,-97.33968089999999,1,67213,OK,"establishment,parking,point_of_interest"
973,ROOFTOP,671 CHALKSTONE AVE,"671 Chalkstone Ave, Providence, RI 02908, USA",ChIJJ_iOdwdF5IkR7fT2oK-1scA,"671 CHALKSTONE AVE Providence, RI",41.834589,-71.42915839999999,1,02908,OK,street_address
974,ROOFTOP,161 BENEFIT ST,"161 Benefit St, Providence, RI 02903, USA",ChIJLbDDJhhF5IkRuptzy617vlM,"161 BENEFIT ST Providence, RI",41.8287699,-71.4081059,1,02903,OK,street_address
975,ROOFTOP,59 TRENTON ST,"59 Trenton St, Providence, RI 02906, USA",ChIJ0cMeLTFF5IkRiY84lyR4P9E,"59 TRENTON ST Providence, RI",41.82095030000001,-71.3906741,1,02906,OK,street_address
976,ROOFTOP,100 MAIN ST ,"100 N Main St, Providence, RI 02903, USA",ChIJo7tncRdF5IkRvI9jH3PZFvY,"100 MAIN ST  Providence, RI",41.8279535,-71.4095744,1,02903,OK,premise
977,ROOFTOP,1273 MAIN ST ,"1273 N Main St, Providence, RI 02904, USA",ChIJXXneS8dE5IkRvvONF8tJsE0,"1273 MAIN ST  Providence, RI",41.855033,-71.399901,1,02904,OK,street_address
978,ROOFTOP,451 MANTON AVE,"451 Manton Ave, Providence, RI 02909, USA",ChIJM3qlwOpF5IkR9ZZPeqtPdcQ,"451 MANTON AVE Providence, RI",41.8255268,-71.4548547,1,02909,OK,premise
979,ROOFTOP,160 BATH ST,"160 Bath St, Providence, RI 02908, USA",ChIJzWVz7gZF5IkRaTzeL7c-KFc,"160 BATH ST Providence, RI",41.8346299,-71.4258895,1,02908,OK,premise
980,GEOMETRIC_CENTER,LYDIA STREET ,"Lydia St, Providence, RI 02908, USA",ChIJ6ZyfnARF5IkRlzoljFYnQtU,"LYDIA STREET  Providence, RI",41.8350745,-71.42028599999999,1,02908,OK,route
981,RANGE_INTERPOLATED,21 AUDREY ST,"21 Audrey St, Providence, RI 02909, USA",EicyMSBBdWRyZXkgU3QsIFByb3ZpZGVuY2UsIFJJIDAyOTA5LCBVU0EiGhIYChQKEglxMZq0kEXkiREN45zbeaLGMhAV,"21 AUDREY ST Providence, RI",41.8201124,-71.4428264,1,02909,OK,street_address
982,ROOFTOP,43 HOLLIS ST,"43 Hollis St, Providence, RI 02907, USA",ChIJxdlF9YJF5IkRB8ZBhgrcBm4,"43 HOLLIS ST Providence, RI",41.8108891,-71.431467,1,02907,OK,premise
983,GEOMETRIC_CENTER,LLOYD AVE & ELMGROVE AVE,"Eastbound Marine Dr @ Lloyd Ave, North Vancouver, BC V7P 1T1, Canada",ChIJa2LyZ9JxhlQRT9FUmUUut6E,"LLOYD AVE & ELMGROVE AVE Providence, RI",49.32375,-123.105297,1,V7P 1T1,OK,"bus_station,establishment,point_of_interest,transit_station"
984,ROOFTOP,46 WADE ST,"46 Wade St, Providence, RI 02903, USA",ChIJhUXDxTZF5IkRtDOWxv3Se18,"46 WADE ST Providence, RI",41.82008450000001,-71.3902897,1,02903,OK,street_address
985,ROOFTOP,172 WILLIAMS ST,"172 Williams St, Providence, RI 02906, USA",ChIJv0AbzjtF5IkRsfvkOxoUu64,"172 WILLIAMS ST Providence, RI",41.8226506,-71.3977221,1,02906,OK,premise
986,ROOFTOP,138 GOVERNOR ST,"138 Governor St, Providence, RI 02906, USA",ChIJFacxCjBF5IkRiTRPHNlhy0o,"138 GOVERNOR ST Providence, RI",41.8249451,-71.39409909999999,1,02906,OK,street_address
987,ROOFTOP,75 MEDWAY ST,"75 Medway St, Providence, RI 02906, USA",ChIJ4wWd6y5F5IkRfShhBBp75_Q,"75 MEDWAY ST Providence, RI",41.8289041,-71.3900572,1,02906,OK,street_address
988,ROOFTOP,130 TRANSIT ST,"130 Transit St, Providence, RI 02906, USA",ChIJQfJWOTlF5IkRTF-wQ-ubvac,"130 TRANSIT ST Providence, RI",41.820783,-71.39916699999999,1,02906,OK,street_address
989,ROOFTOP,80 ARMSTRONG AVE,"80 Armstrong Ave, Providence, RI 02903, USA",ChIJPdvZ2TlF5IkRPXerlJ0BwIk,"80 ARMSTRONG AVE Providence, RI",41.8197189,-71.3945439,1,02903,OK,premise
990,ROOFTOP,75 EAST ST,"75 East St, Providence, RI 02903, USA",ChIJD4_r1DlF5IkRFMHcDU-_jHs,"75 EAST ST Providence, RI",41.81919500000001,-71.394576,1,02903,OK,street_address
991,ROOFTOP,83 BROOK ST,"83 Brook St, Providence, RI 02903, USA",ChIJgYE_8DhF5IkRyEcnv83iC9U,"83 BROOK ST Providence, RI",41.8189734,-71.39795409999999,1,02903,OK,premise
992,ROOFTOP,395 ANGELL ST,"395 Angell St, Providence, RI 02906, USA",ChIJdctVHC9F5IkRwvjv5K-IRKA,"395 ANGELL ST Providence, RI",41.828964,-71.391548,1,02906,OK,street_address
993,ROOFTOP,125 PITMAN ST,"125 Pitman St, Providence, RI 02906, USA",ChIJ4yEv3C1F5IkRlUFtiWbFAVw,"125 PITMAN ST Providence, RI",41.826585,-71.387975,1,02906,OK,street_address
994,ROOFTOP,177 POWER ST,"177 Power St, Providence, RI 02906, USA",ChIJMZijcDpF5IkRmwo4QAh0hvA,"177 POWER ST Providence, RI",41.8232977,-71.3947139,1,02906,OK,premise
995,ROOFTOP,115 PARNELL ST,"115 Parnell St, Providence, RI 02909, USA",ChIJ7bGLeMBF5IkRcXrKeu6kTH8,"115 PARNELL ST Providence, RI",41.8285515,-71.4537359,1,02909,OK,premise
996,ROOFTOP,67 LYNCH ST,"67 Lynch St, Providence, RI 02908, USA",ChIJnzKEwb9F5IkR0iKyYHvQetA,"67 LYNCH ST Providence, RI",41.8272167,-71.45203699999999,1,02908,OK,premise
997,ROOFTOP,195 ENFIELD AVE,"195 Enfield Ave, Providence, RI 02908, USA",ChIJJckx-EtE5IkRPZStzZ7_Ix4,"195 ENFIELD AVE Providence, RI",41.849069,-71.4478744,1,02908,OK,premise
998,ROOFTOP,25 EAGLE ST,"25 Eagle St, Providence, RI 02908, USA",ChIJ6aXY1qNF5IkRWvOseWUnewk,"25 EAGLE ST Providence, RI",41.826503,-71.436178,1,02908,OK,street_address
999,ROOFTOP,80 MANOMET ST,"80 Manomet St, Providence, RI 02909, USA",ChIJteHkgbhF5IkRt86Au-UuHD4,"80 MANOMET ST Providence, RI",41.8335307,-71.4536603,1,02909,OK,premise
1000,ROOFTOP,103 PLAINFIELD ST,"103 Plainfield St, Providence, RI 02909, USA",ChIJbUk115FF5IkRqph1x49bIOw,"103 PLAINFIELD ST Providence, RI",41.8158821,-71.44542290000001,1,02909,OK,street_address
1001,ROOFTOP,641 MANTON AVE,"641 Manton Ave, Providence, RI 02909, USA",ChIJtw_fdMJF5IkRPK12Bn21NxY,"641 MANTON AVE Providence, RI",41.8279889,-71.4611737,1,02909,OK,premise
1002,ROOFTOP,92 SPRUCE ST,"92 Spruce St, Providence, RI 02903, USA",ChIJP--vBgtF5IkRmAB3khxMInY,"92 SPRUCE ST Providence, RI",41.8241648,-71.42660219999999,1,02903,OK,premise
1003,ROOFTOP,165 GROVE ST,"165 Grove St, Providence, RI 02909, USA",ChIJ48UIvJ5F5IkRrSq4VMDvV28,"165 GROVE ST Providence, RI",41.81945049999999,-71.43473689999999,1,02909,OK,premise
1004,ROOFTOP,84 TELL ST,"84 Tell St, Providence, RI 02909, USA",ChIJCWqFoJ9F5IkRRTrLhbUtJp0,"84 TELL ST Providence, RI",41.821714,-71.432863,1,02909,OK,street_address
1005,GEOMETRIC_CENTER,SPRUCE ST & DALE ST,"Spruce St, New York, NY 10038, USA",ChIJLzEjiyJawokRHcuNNS-8-Sc,"SPRUCE ST & DALE ST Providence, RI",40.710233,-74.0041966,2,10038,OK,route
1006,ROOFTOP,RING ST & KNIGHT ST,"2651 Cherokee St, St. Louis, MO 63118, USA",ChIJFf4QR3S02IcR4BP1dSdifi4,"RING ST & KNIGHT ST Providence, RI",38.59364,-90.2275908,1,63118,OK,"bar,establishment,point_of_interest"
1007,ROOFTOP,239 ATWELLS AVE,"239 Atwells Ave, Providence, RI 02903, USA",ChIJXRnrEQtF5IkRc5-vZLmOndc,"239 ATWELLS AVE Providence, RI",41.8236746,-71.4259436,1,02903,OK,premise
1008,ROOFTOP,82 SUTTON ST,"82 Sutton St, Providence, RI 02903, USA",ChIJSUwKtgpF5IkRur129PBr0KY,"82 SUTTON ST Providence, RI",41.8226784,-71.4285067,1,02903,OK,premise
1009,ROOFTOP,98 KNIGHT ST,"98 Knight St, Providence, RI 02909, USA",ChIJya6v7p9F5IkR62RKGIuHUPs,"98 KNIGHT ST Providence, RI",41.8219342,-71.4310355,1,02909,OK,premise
1010,ROOFTOP,74 SUTTON ST,"74 Sutton St, Providence, RI 02903, USA",ChIJq6EUtwpF5IkRqKgpsMRpM-I,"74 SUTTON ST Providence, RI",41.822926,-71.428708,1,02903,OK,street_address
1011,ROOFTOP,100 SOUTH ST,"100 South St, Providence, RI 02903, USA",ChIJ8-KEq2tF5IkRXxGwzi0oQtk,"100 SOUTH ST Providence, RI",41.816512,-71.4093882,1,02903,OK,premise
1012,ROOFTOP,32 DOYLE AVE,"32 Doyle Ave, Providence, RI 02906, USA",ChIJsYxhIuBE5IkRGqKlyDWVseU,"32 DOYLE AVE Providence, RI",41.8385504,-71.4077342,1,02906,OK,premise
1013,ROOFTOP,108 DOYLE AVE,"108 Doyle Ave, Providence, RI 02906, USA",ChIJq5-Zvt9E5IkRZN70FtnLMH0,"108 DOYLE AVE Providence, RI",41.83892669999999,-71.4043609,1,02906,OK,premise
1014,ROOFTOP,16 WILSON ST,"16 Wilson St, Providence, RI 02907, USA",ChIJe7i8HXpF5IkRpnf4mYl5oiA,"16 WILSON ST Providence, RI",41.811198,-71.423889,1,02907,OK,street_address
1015,ROOFTOP,61 PARADE ST,"61 Parade St, Providence, RI 02909, USA",ChIJ982YI51F5IkR_OZfHvUQnSQ,"61 PARADE ST Providence, RI",41.8143824,-71.4323627,1,02909,OK,premise
1016,ROOFTOP,175 RUSSO ST,"175 Russo St, Providence, RI 02904, USA",ChIJg64zt_NE5IkRx-giKiY5NPo,"175 RUSSO ST Providence, RI",41.856339,-71.4216469,1,02904,OK,street_address
1017,ROOFTOP,43 DEVONSHIRE ST,"43 Devonshire St, Providence, RI 02908, USA",ChIJrdmN8lNE5IkR9E6BTaPZ4B4,"43 DEVONSHIRE ST Providence, RI",41.8466654,-71.4365747,1,02908,OK,premise
1018,ROOFTOP,359 CARPENTER ST,"359 Carpenter St, Providence, RI 02909, USA",ChIJHVGs451F5IkRFMMnrUIgSxw,"359 CARPENTER ST Providence, RI",41.8177958,-71.4309693,1,02909,OK,premise
1019,ROOFTOP,107 PARADE ST,"107 Parade St, Providence, RI 02909, USA",ChIJvcUuz4JF5IkRNaDr8K5yj2U,"107 PARADE ST Providence, RI",41.8128315,-71.4318558,1,02909,OK,premise
1020,ROOFTOP,206 OAKLAND AVE,"206 Oakland Ave, Providence, RI 02908, USA",ChIJjykHcABF5IkR2jbqoSRGKbk,"206 OAKLAND AVE Providence, RI",41.839914,-71.429219,1,02908,OK,street_address
1021,ROOFTOP,16 BENEDICT ST,"16 Benedict St, Providence, RI 02907, USA",ChIJgaB-Kn5P5IkR7zAkL_L4V7k,"16 BENEDICT ST Providence, RI",41.8039047,-71.4331117,1,02907,OK,premise
1022,ROOFTOP,22 VERNON ST,"22 Vernon St, Providence, RI 02903, USA",ChIJ9TNXmnRF5IkRr08BPdzz23c,"22 VERNON ST Providence, RI",41.820084,-71.424595,1,02903,OK,street_address
1023,ROOFTOP,87 WENDELL ST,"87 Wendell St, Providence, RI 02909, USA",ChIJ41LanoNF5IkRzwGnqAIrIGc,"87 WENDELL ST Providence, RI",41.81111569999999,-71.43473689999999,1,02909,OK,premise
1024,ROOFTOP,203 HARRISON ST,"203 Harrison St, Providence, RI 02907, USA",ChIJf7coRXhF5IkR0S_VqTVmj5Y,"203 HARRISON ST Providence, RI",41.8108862,-71.4278794,1,02907,OK,premise
1025,ROOFTOP,26 MAWNEY ST,"26 Mawney St, Providence, RI 02907, USA",ChIJa0w34H1F5IkRgFrOZTz-kGI,"26 MAWNEY ST Providence, RI",41.8034539,-71.4239298,1,02907,OK,premise
1026,ROOFTOP,15 THURBERS AVE,"15 Thurbers Ave, Providence, RI 02905, USA",ChIJH4683l5F5IkRrz8bzTN95Vo,"15 THURBERS AVE Providence, RI",41.8012929,-71.40142519999999,1,02905,OK,premise
1027,ROOFTOP,571 BROAD ST,"571 Broad St, Providence, RI 02907, USA",ChIJOyXRqXtF5IkRs69TwS61hhM,"571 BROAD ST Providence, RI",41.80868950000001,-71.4209901,1,02907,OK,premise
1028,ROOFTOP,31 GLADSTONE ST,"31 Gladstone St, Providence, RI 02905, USA",ChIJ22w0yWJF5IkRNIMG60a3bhw,"31 GLADSTONE ST Providence, RI",41.8028056,-71.4175752,1,02905,OK,premise
1029,ROOFTOP,10 SALISBURY ST,"10 Salisbury St, Providence, RI 02905, USA",ChIJxehjyGZF5IkRYGhAQmAs-z0,"10 SALISBURY ST Providence, RI",41.8054928,-71.4104658,1,02905,OK,premise
1030,GEOMETRIC_CENTER,PEARL ST & BROAD ST,"Pearl St, Boulder, CO, USA",ChIJkfhUDinsa4cRc8s1GbJ-MgQ,"PEARL ST & BROAD ST Providence, RI",40.01898389999999,-105.274734,2,,OK,route
1031,ROOFTOP,23 PORTLAND ST,"23 Portland St, Providence, RI 02907, USA",ChIJT1n4TnBF5IkR3VSFYdL6RWc,"23 PORTLAND ST Providence, RI",41.8133809,-71.42007319999999,1,02907,OK,premise
1032,ROOFTOP,107 HARRIET ST,"107 Harriet St, Providence, RI 02905, USA",ChIJj8D1HGJF5IkRVjmXTLFx6bc,"107 HARRIET ST Providence, RI",41.8011859,-71.41236769999999,1,02905,OK,premise
1033,ROOFTOP,160 ADELAIDE AVE,"160 Adelaide Ave, Providence, RI 02907, USA",ChIJ6wFxK4RP5IkR6io9rtXXxwU,"160 ADELAIDE AVE Providence, RI",41.7968758,-71.4211931,1,02907,OK,premise
1034,ROOFTOP,20 RANDALL ST,"20 Randall St, Providence, RI 02904, USA",ChIJW_CTFB5F5IkRkLf_4j1Hptk,"20 RANDALL ST Providence, RI",41.8373986,-71.4110157,1,02904,OK,premise
1035,ROOFTOP,50 RANDALL ST,"50 Randall St, Providence, RI 02904, USA",ChIJgwOvIh5F5IkR-rlbexAQ774,"50 RANDALL ST Providence, RI",41.838026,-71.410608,1,02904,OK,street_address
1036,ROOFTOP,N  MAIN ST & ROYAL ST,"1201 N Main St Ext, Butler, PA 16001, USA",ChIJz9bNoCRjM4gRksACxC-1pXM,"N  MAIN ST & ROYAL ST Providence, RI",40.886679,-79.901611,1,16001,OK,"church,establishment,place_of_worship,point_of_interest"
1037,ROOFTOP,190 BROAD ST,"190 Broad St, Providence, RI 02903, USA",ChIJaztWCHJF5IkRSFiK_bHFzIc,"190 BROAD ST Providence, RI",41.8166332,-71.4182014,1,02903,OK,premise
1038,ROOFTOP,93 MESSER ST,"93 Messer St, Providence, RI 02909, USA",ChIJh135pIRF5IkR4e9Mw80h3_E,"93 MESSER ST Providence, RI",41.81331489999999,-71.4364526,1,02909,OK,street_address
1039,GEOMETRIC_CENTER,WESTMINSTER ST & TOBEY ST,"Westminster St, Providence, RI, USA",ChIJ_XsS5nRF5IkRxYY05f6G7AA,"WESTMINSTER ST & TOBEY ST Providence, RI",41.8171825,-71.4257801,2,,OK,route
1040,GEOMETRIC_CENTER,ATWELLS AVE & PUTNAM ST,"Atwells Ave, Providence, RI, USA",ChIJ7W1EBqJF5IkRRornUFgoCTQ,"ATWELLS AVE & PUTNAM ST Providence, RI",41.8244829,-71.43635979999999,2,,OK,route
1041,ROOFTOP,77 JULIAN ST,"77 Julian St, Providence, RI 02909, USA",ChIJ0fQO35ZF5IkR47Q43o9yEH0,"77 JULIAN ST Providence, RI",41.821333,-71.4448945,1,02909,OK,premise
1042,ROOFTOP,50 VALLEY ST,"50 Valley St, Providence, RI 02909, USA",ChIJmchweppF5IkRvP-GunzJG2o,"50 VALLEY ST Providence, RI",41.8178686,-71.4413392,1,02909,OK,premise
1043,ROOFTOP,338 MANTON AVE,"338 Manton Ave, Providence, RI 02909, USA",ChIJs9xc-pRF5IkR8hmHa4IMeLM,"338 MANTON AVE Providence, RI",41.823246,-71.4512297,1,02909,OK,street_address
1044,ROOFTOP,348 MANTON AVE,"348 Manton Ave, Providence, RI 02909, USA",ChIJnTm245RF5IkRk0kKMl1RZTY,"348 MANTON AVE Providence, RI",41.8236678,-71.45173559999999,1,02909,OK,street_address
1045,ROOFTOP,16 RICHLAND ST,"16 Richland St, Providence, RI 02909, USA",ChIJUWPU7etF5IkRH3xTKu2OsM0,"16 RICHLAND ST Providence, RI",41.8232985,-71.4584838,1,02909,OK,premise
1046,ROOFTOP,23 STEERE AVE,"23 Steere Ave, Providence, RI 02909, USA",ChIJ96TDMJRF5IkRDF27ccjMnTg,"23 STEERE AVE Providence, RI",41.82284629999999,-71.4487904,1,02909,OK,premise
1047,ROOFTOP,27 DESOTO ST,"27 De Soto St, Providence, RI 02909, USA",ChIJCUGBA5lF5IkRJidPllITfR4,"27 DESOTO ST Providence, RI",41.8213333,-71.4383033,1,02909,OK,premise
1048,ROOFTOP,100 HARTFORD AVE,"100 Hartford Ave, Providence, RI 02909, USA",ChIJ1SxNwZFF5IkRmcgaEARIdq4,"100 HARTFORD AVE Providence, RI",41.8166051,-71.4459438,1,02909,OK,premise
1049,ROOFTOP,49 PUTNAM ST,"49 Putnam St, Providence, RI 02909, USA",ChIJJS9fEJdF5IkRpcjbKmWrw04,"49 PUTNAM ST Providence, RI",41.8218088,-71.44392049999999,1,02909,OK,premise
1050,ROOFTOP,72 POCASSET AVE,"72 Pocasset Ave, Providence, RI 02909, USA",ChIJbcTqeIxF5IkRz41tP_GkTr4,"72 POCASSET AVE Providence, RI",41.81167019999999,-71.4502184,1,02909,OK,premise
1051,ROOFTOP,9 DUXBURY ST,"9 Duxbury St, Providence, RI 02909, USA",ChIJiYGDS_FF5IkRowIsS98RVcw,"9 DUXBURY ST Providence, RI",41.8135024,-71.4607563,1,02909,OK,premise
1052,ROOFTOP,91 HARTFORD AVE,"91 Hartford Ave, Providence, RI 02909, USA",ChIJQRNok5FF5IkR--TNLLNeaDU,"91 HARTFORD AVE Providence, RI",41.817167,-71.447009,1,02909,OK,street_address
1053,ROOFTOP,41 BARROWS ST,"41 Barrows St, Providence, RI 02909, USA",ChIJn_TgYfRF5IkRzVJ1H8Jtz8Y,"41 BARROWS ST Providence, RI",41.8116844,-71.4566634,1,02909,OK,premise
1054,ROOFTOP,38 AMHERST ST,"38 Amherst St, Providence, RI 02909, USA",ChIJA8ilZ5hF5IkRX9CmI26FHSM,"38 AMHERST ST Providence, RI",41.82309,-71.4394591,1,02909,OK,premise
1055,ROOFTOP,876 ATWELLS AVE,"876 Atwells Ave, Providence, RI 02909, USA",ChIJq0CfIpZF5IkROA4h7g0LdAA,"876 ATWELLS AVE Providence, RI",41.8248155,-71.4462447,1,02909,OK,street_address
1056,ROOFTOP,308 MANTON AVE,"308 Manton Ave, Providence, RI 02909, USA",ChIJz1cqX5RF5IkR7vjBb5_C7Zg,"308 MANTON AVE Providence, RI",41.8227272,-71.45055289999999,1,02909,OK,premise
1057,ROOFTOP,126 JULIAN ST,"126 Julian St, Providence, RI 02909, USA",ChIJN9Bl_5ZF5IkRhyWI_KfyBgM,"126 JULIAN ST Providence, RI",41.822696,-71.445031,1,02909,OK,street_address
1058,ROOFTOP,60 KING ST,"60 King St, Providence, RI 02909, USA",ChIJt1ITy5RF5IkRE1lsbGEi25M,"60 KING ST Providence, RI",41.823173,-71.453565,1,02909,OK,street_address
1059,GEOMETRIC_CENTER,SALMON ST ,"Salmon St, Providence, RI 02909, USA",ChIJb63F2OpF5IkRuHuhAK-R4Mk,"SALMON ST  Providence, RI",41.8242098,-71.4546306,1,02909,OK,route
1060,ROOFTOP,48 DESOTO ST,"48 De Soto St, Providence, RI 02909, USA",ChIJD5Pj-phF5IkRNmqNYxjK1BU,"48 DESOTO ST Providence, RI",41.8220794,-71.438186,1,02909,OK,premise
1061,ROOFTOP,166 VALLEY ST,"166 Valley St, Providence, RI 02909, USA",ChIJQ_oetZlF5IkR4aKm1qrkTS4,"166 VALLEY ST Providence, RI",41.8212194,-71.4407469,1,02909,OK,street_address
1062,ROOFTOP,166 WASHINGTON AVE,"166 Washington Ave, Providence, RI 02905, USA",ChIJHZK13-9P5IkRi9ssQD3_jAo,"166 WASHINGTON AVE Providence, RI",41.787947,-71.395893,1,02905,OK,street_address
